id,left,top,right,bottom,NYECount,Dec1Count
7180,1686556.9662,5557864.9471,1696556.9662,5537864.9471,,
7181,1686556.9662,5537864.9471,1696556.9662,5517864.9471,,
7182,1686556.9662,5517864.9471,1696556.9662,5497864.9471,,
7183,1686556.9662,5497864.9471,1696556.9662,5477864.9471,,
7184,1686556.9662,5477864.9471,1696556.9662,5457864.9471,173409303.566,87791908.79
7185,1686556.9662,5457864.9471,1696556.9662,5437864.9471,1207799622.487,611472580.269
7186,1686556.9662,5437864.9471,1696556.9662,5417864.9471,1663331973.9,1022963959.141
7187,1686556.9662,5417864.9471,1696556.9662,5397864.9471,296462335.743,395770607.357
7188,1686556.9662,5397864.9471,1696556.9662,5377864.9471,126887165.679,147092632.074
7189,1686556.9662,5377864.9471,1696556.9662,5357864.9471,116240825.373,134750972.386
7190,1686556.9662,5357864.9471,1696556.9662,5337864.9471,18794200.274,15359919.277
7191,1686556.9662,5337864.9471,1696556.9662,5317864.9471,,
7192,1686556.9662,5317864.9471,1696556.9662,5297864.9471,,
7193,1686556.9662,5297864.9471,1696556.9662,5277864.9471,,
7194,1686556.9662,5277864.9471,1696556.9662,5257864.9471,,
7195,1686556.9662,5257864.9471,1696556.9662,5237864.9471,,
7196,1686556.9662,5237864.9471,1696556.9662,5217864.9471,,
7197,1686556.9662,5217864.9471,1696556.9662,5197864.9471,,
7198,1686556.9662,5197864.9471,1696556.9662,5177864.9471,,
7199,1686556.9662,5177864.9471,1696556.9662,5157864.9471,,
7200,1686556.9662,5157864.9471,1696556.9662,5137864.9471,,
7201,1686556.9662,5137864.9471,1696556.9662,5117864.9471,,
7202,1686556.9662,5117864.9471,1696556.9662,5097864.9471,,
7203,1686556.9662,5097864.9471,1696556.9662,5077864.9471,,
7204,1686556.9662,5077864.9471,1696556.9662,5057864.9471,,
7205,1686556.9662,5057864.9471,1696556.9662,5037864.9471,,
7206,1686556.9662,5037864.9471,1696556.9662,5017864.9471,,
7207,1686556.9662,5017864.9471,1696556.9662,4997864.9471,,
7208,1686556.9662,4997864.9471,1696556.9662,4977864.9471,,
7209,1686556.9662,4977864.9471,1696556.9662,4957864.9471,,
7210,1686556.9662,4957864.9471,1696556.9662,4937864.9471,,
7211,1686556.9662,4937864.9471,1696556.9662,4917864.9471,,
7212,1686556.9662,4917864.9471,1696556.9662,4897864.9471,,
7213,1686556.9662,4897864.9471,1696556.9662,4877864.9471,,
7214,1686556.9662,4877864.9471,1696556.9662,4857864.9471,,
7215,1686556.9662,4857864.9471,1696556.9662,4837864.9471,,
7216,1686556.9662,4837864.9471,1696556.9662,4817864.9471,,
7217,1686556.9662,4817864.9471,1696556.9662,4797864.9471,,
7218,1686556.9662,4797864.9471,1696556.9662,4777864.9471,,
7219,1686556.9662,4777864.9471,1696556.9662,4757864.9471,,
7220,1686556.9662,4757864.9471,1696556.9662,4737864.9471,,
7221,1686556.9662,4737864.9471,1696556.9662,4717864.9471,,
7222,1686556.9662,4717864.9471,1696556.9662,4697864.9471,,
7223,1686556.9662,4697864.9471,1696556.9662,4677864.9471,,
